id,geom,longitude,latitude,classname,time,img_received,utm_x,utm_y,utm_z,regionname_1,regionname_2,regionname_3,regionname_4,roadaddr,roadaddrnum,isprocessed,mb_serial,mt_serial
38579,0101000020E6100000A83DDA76632B6040671598E2B7024240,129.3558916,36.02123673,crack,2024-06-03 00:48:44.882262+00,TRUE,36.021213,129.355948,34.36509,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38580,0101000020E6100000BE2BEBB95F2B6040B175983FE9024240,129.3554353,36.02274318,crack,2024-06-03 00:51:56.65225+00,TRUE,36.022796,129.355388,36.34777,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38581,0101000020E610000062C3A7265A2B60400C62828DF3024240,129.3547548,36.02305764,trash,2024-06-03 00:52:08.72889+00,TRUE,36.02315,129.354711,35.75915,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38582,0101000020E6100000955CE9005A2B6040BDC408ADF3024240,129.3547368,36.0230614,vehicle,2024-06-03 00:52:09.120131+00,TRUE,36.02315,129.354711,35.75915,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38583,0101000020E61000006B5A7EB83F2B60400353C28FDF024240,129.3515284,36.02244756,crack,2024-06-03 00:54:38.02785+00,TRUE,36.022408,129.351571,37.84431,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38584,0101000020E61000002387FF67562B604011295711B4024240,129.3542976,36.02112023,crack,2024-06-03 00:55:40.638842+00,TRUE,36.021075,129.354335,37.633892,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38585,0101000020E6100000350E27E24E2B604016DBC63DCB024240,129.3533793,36.02182743,crack,2024-06-03 00:56:46.768422+00,TRUE,36.021825,129.353318,37.918238,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38586,0101000020E61000005DEDCDD54A2B6040A4668D0BD2024240,129.3528852,36.02203507,crack,2024-06-03 00:56:50.238298+00,TRUE,36.022076,129.35284,38.025414,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38587,0101000020E6100000B7961C3D4A2B604072392E9013034240,129.3528123,36.02403452,crack,2024-06-03 00:58:30.895566+00,TRUE,36.024034,129.352877,37.08026,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38588,0101000020E6100000F220ACB6642B6040BA55CE7EE0024240,129.3560441,36.02247605,crack,2024-06-03 01:00:51.952482+00,TRUE,36.022477,129.355981,37.539133,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38589,0101000020E61000006BAE05E33A2B6040AA86C494ED024240,129.3509383,36.0228754,banner,2024-06-03 01:05:54.666408+00,TRUE,36.022817,129.350907,37.700708,경상북도,포항시 북구,득량동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38590,0101000020E6100000E549BB67322B60408F25EC77B8024240,129.349903,36.02125453,crack,2024-06-03 01:07:46.835545+00,TRUE,36.021301,129.349947,37.702102,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38591,0101000020E6100000E38A96F14A2B60407B6AF13ED0024240,129.3528984,36.02198016,pothole,2024-06-03 01:12:30.08148+00,TRUE,36.022031,129.352867,36.953307,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38592,0101000020E6100000618C48D3442B6040B25CC12321034240,129.3521515,36.02444884,banner,2024-06-03 01:13:44.659516+00,TRUE,36.024527,129.352106,37.480672,경상북도,포항시 북구,득량동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38593,0101000020E6100000919776D33F2B6040475E0D482D034240,129.3515413,36.02481938,crack,2024-06-03 01:13:56.945267+00,TRUE,36.024854,129.351492,37.371698,경상북도,포항시 북구,학잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38594,0101000020E6100000F7D9CB4F282B60404BE21A2E96034240,129.3486709,36.02802063,trash,2024-06-03 01:16:17.306853+00,TRUE,36.028043,129.348552,43.364981,경상북도,포항시 북구,학잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38595,0101000020E6100000F582A7D3272B604054E2B63894034240,129.3486117,36.02796086,crack,2024-06-03 01:16:17.817411+00,TRUE,36.028043,129.348552,43.364981,경상북도,포항시 북구,학잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38596,0101000020E610000047ED2B10232B604094A7A264A0034240,129.3480302,36.02833231,banner,2024-06-03 01:16:26.430206+00,TRUE,36.028456,129.348044,43.859726,경상북도,포항시 북구,학잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38597,0101000020E6100000080760AD0D2B604098B0C4E6CC034240,129.3454196,36.0296906,crack,2024-06-03 01:18:06.433852+00,TRUE,36.029756,129.345395,49.503162,경상북도,포항시 북구,학잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38598,0101000020E61000005BB4EC1E082B6040419CE6DDE7034240,129.3447413,36.03051351,vehicle,2024-06-03 01:18:18.979421+00,TRUE,36.030635,129.34476,50.432416,경상북도,포항시 북구,학잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38599,0101000020E61000007B6E80BA062B6040B12BEDCDEE034240,129.3445714,36.03072523,banner,2024-06-03 01:18:22.349139+00,TRUE,36.030851,129.344588,50.658431,경상북도,포항시 북구,학잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38600,0101000020E6100000A770052F072B6040C05430F6F0034240,129.3446269,36.03079107,crack,2024-06-03 01:18:22.773633+00,TRUE,36.030851,129.344588,50.658431,경상북도,포항시 북구,학잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38601,0101000020E610000098AEA216032B604030BCBCA204044240,129.344127,36.03139147,banner,2024-06-03 01:18:34.642846+00,TRUE,36.03149,129.344132,51.999092,경상북도,포항시 북구,득량동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38602,0101000020E6100000FC5A4BBBFE2A604089143DE820044240,129.3435952,36.03225425,vehicle,2024-06-03 01:18:56.370739+00,TRUE,36.032346,129.343598,53.615793,경상북도,포항시 북구,득량동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38603,0101000020E6100000DC1C09C0002B604092BB15592E044240,129.3438416,36.03266443,banner,2024-06-03 01:19:16.174808+00,TRUE,36.032704,129.343967,53.954335,경상북도,포항시 북구,학잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38604,0101000020E6100000EC24F098022B6040E04A5EB232044240,129.3440671,36.03279714,trash,2024-06-03 01:19:25.176627+00,TRUE,36.03276,129.34417,53.647152,경상북도,포항시 북구,학잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38605,0101000020E6100000E7295466052B6040B4BE46CB31044240,129.3444091,36.03276959,crack,2024-06-03 01:19:38.696665+00,TRUE,36.032824,129.344399,55.069893,경상북도,포항시 북구,학잠동,NULL,양학로126번길,10,FALSE,NULL,MTPohangPC12
38606,0101000020E6100000142B2ED8012B604079087E3E30044240,129.3439752,36.03272229,vehicle,2024-06-03 01:19:54.68568+00,TRUE,36.032705,129.343898,53.577726,경상북도,포항시 북구,학잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38607,0101000020E61000004EB14ECB092B60404B462795FE034240,129.3449456,36.03120675,banner,2024-06-03 01:22:38.018298+00,TRUE,36.031308,129.344989,47.890389,경상북도,포항시 북구,학잠동,NULL,양학로108번길,6,FALSE,NULL,MTPohangPC12
38608,0101000020E6100000BA9665F50B2B60407A5F3E0F05044240,129.3452098,36.03140441,crack,2024-06-03 01:22:54.815079+00,TRUE,36.031439,129.345276,49.446045,경상북도,포항시 북구,학잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38609,0101000020E61000006ABD31B4FC2A6040B002F00732044240,129.3433476,36.03277683,banner,2024-06-03 01:26:10.627527+00,TRUE,36.03291,129.343344,53.79975,경상북도,포항시 북구,득량동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38610,0101000020E610000023CCDDDEFA2A60408B84300545044240,129.3431238,36.03335633,trash,2024-06-03 01:26:19.064565+00,TRUE,36.033346,129.342997,54.94641,경상북도,포항시 북구,학잠동,NULL,양학로,128,FALSE,NULL,MTPohangPC12
38611,0101000020E6100000551FBEF8F92A6040575098123F044240,129.3430141,36.03317482,banner,2024-06-03 01:26:27.416588+00,TRUE,36.033112,129.343132,54.520371,경상북도,포항시 북구,득량동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38612,0101000020E61000007DD21CC1032B60409F8D278A03044240,129.3442083,36.03135802,vehicle,2024-06-03 01:28:37.636782+00,TRUE,36.031325,129.344201,52.258014,경상북도,포항시 북구,득량동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38613,0101000020E6100000029A34FB002B6040068059A119044240,129.3438698,36.03203217,trash,2024-06-03 01:30:29.649665+00,TRUE,36.03205,129.343762,52.535747,경상북도,포항시 북구,학잠동,NULL,양학로,110,FALSE,NULL,MTPohangPC12
38614,0101000020E610000028E9D60EFD2A60401579FBD029044240,129.3433909,36.03252613,pothole,2024-06-03 01:30:38.051246+00,TRUE,36.032568,129.343345,53.168979,경상북도,포항시 북구,득량동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38615,0101000020E610000041F1BD46F92A6040E0B994E325044240,129.3429292,36.03240628,banner,2024-06-03 01:30:50.703989+00,TRUE,36.032435,129.342813,57.48206,경상북도,포항시 북구,득량동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38616,0101000020E61000004BEAE403E82A6040BAAA43F927044240,129.3408222,36.0324699,trash,2024-06-03 01:32:53.307572+00,TRUE,36.032387,129.340768,72.782693,경상북도,포항시 북구,득량동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38617,0101000020E61000009EAF2B2AD82A604034DCDAE2E7034240,129.3388873,36.0305141,banner,2024-06-03 01:34:02.985711+00,TRUE,36.030477,129.338993,79.805835,경상북도,포항시 남구,이동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38618,0101000020E6100000BB3F3468DC2A60404BF4B74ACA034240,129.3394052,36.02961096,pothole,2024-06-03 01:34:19.720714+00,TRUE,36.029552,129.339411,78.029335,경상북도,포항시 남구,이동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38619,0101000020E61000000B81ED37E72A604078FA2B566B034240,129.3407249,36.02671315,vehicle,2024-06-03 01:35:09.618286+00,TRUE,36.026591,129.340729,76.339869,경상북도,포항시 남구,이동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38620,0101000020E61000003752D92CE82A60403DB080B262034240,129.3408417,36.0264495,trash,2024-06-03 01:36:24.497057+00,TRUE,36.02633,129.340829,76.598431,경상북도,포항시 남구,이동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38621,0101000020E61000006CD8CDA3E82A6040A7BA68335A034240,129.3408984,36.02619021,vehicle,2024-06-03 01:36:28.295962+00,TRUE,36.026073,129.340941,75.690082,경상북도,포항시 남구,이동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38622,0101000020E6100000034ADA05F32A6040A09906264C034240,129.3421659,36.02576137,vehicle,2024-06-03 01:36:45.112162+00,TRUE,36.025661,129.342247,81.610856,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38623,0101000020E610000075505352F12A6040E3B60A7353034240,129.3419582,36.02598417,banner,2024-06-03 01:37:00.94046+00,TRUE,36.026015,129.341992,80.518197,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38624,0101000020E6100000E9F39325F22A604040A7213270034240,129.3420589,36.02686144,vehicle,2024-06-03 01:37:22.444216+00,TRUE,36.026945,129.342152,86.556954,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38625,0101000020E6100000A0CEB530F32A60407FFBDD9473034240,129.3421863,36.02696477,banner,2024-06-03 01:37:25.836813+00,TRUE,36.02703,129.342199,86.726953,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38626,0101000020E61000001C97FA1DEE2A60401E24CD574D034240,129.341567,36.02579782,vehicle,2024-06-03 01:42:04.618094+00,TRUE,36.025727,129.341613,78.798858,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38627,0101000020E61000001977F7A6F12A60408074DB5D64034240,129.3419986,36.02650045,banner,2024-06-03 01:43:15.499659+00,TRUE,36.02637,129.342025,84.098842,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38628,0101000020E6100000512C3F70EA2A604018620C8E50034240,129.341118,36.02589584,crack,2024-06-03 01:43:43.048707+00,TRUE,36.025954,129.3411,76.844943,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38629,0101000020E6100000A995FCAFE42A6040A2CAB2277C034240,129.3404159,36.02722641,vehicle,2024-06-03 01:44:04.861667+00,TRUE,36.027349,129.340441,79.429286,경상북도,포항시 남구,이동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38630,0101000020E6100000D68E3FEEDE2A60403479772EB0034240,129.3397132,36.02881413,trash,2024-06-03 01:44:28.999458+00,TRUE,36.028895,129.339744,79.54955,경상북도,포항시 남구,이동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38631,0101000020E610000067A0BD31D32A60403F512B4D1D044240,129.3382806,36.03214421,banner,2024-06-03 01:47:36.465267+00,TRUE,36.032261,129.338264,86.510261,경상북도,포항시 남구,이동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38632,0101000020E61000001A9F399CBE2A6040AB82DEF5F9034240,129.3357679,36.03106569,banner,2024-06-03 01:50:18.596109+00,TRUE,36.030952,129.3357,67.388301,경상북도,포항시 남구,이동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38633,0101000020E610000004B3E2C6C92A6040518988FF8C034240,129.337131,36.02774042,crack,2024-06-03 01:51:09.203183+00,TRUE,36.027683,129.337146,64.199466,경상북도,포항시 남구,이동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38634,0101000020E61000006731D2F4CD2A6040AAD9374B67034240,129.3376412,36.02658978,crack,2024-06-03 01:51:25.503522+00,TRUE,36.026535,129.337666,61.475151,경상북도,포항시 남구,이동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38635,0101000020E610000008980074D82A604016B39D470B034240,129.3389225,36.02378173,crack,2024-06-03 01:52:48.844501+00,TRUE,36.023724,129.338915,58.419516,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38636,0101000020E61000001A1A9FC1DA2A60405E1B522074024240,129.3392037,36.01916889,crack,2024-06-03 01:53:25.279121+00,TRUE,36.019112,129.339218,49.380817,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38637,0101000020E6100000E5B5E227DC2A604037B3D16363024240,129.3393745,36.01865814,crack,2024-06-03 01:53:30.049228+00,TRUE,36.0186,129.339391,48.522694,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38638,0101000020E6100000E11618D0E62A60405B200C6F23024240,129.3406754,36.01670635,crack,2024-06-03 01:53:46.846992+00,TRUE,36.016652,129.340703,44.841629,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38639,0101000020E6100000F79D5787EA2A6040F3E33706EC014240,129.341129,36.01501539,crack,2024-06-03 01:53:59.139076+00,TRUE,36.014963,129.341104,43.567488,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38640,0101000020E6100000B51C74DF712A6040ACCB6F6DD0004240,129.3264005,36.0063607,crack,2024-06-03 01:57:34.890477+00,TRUE,36.006387,129.326453,38.384266,경상북도,포항시 남구,효자동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38641,0101000020E61000003724D1BF8A2A6040D3DF7014F2004240,129.3294372,36.00738769,crack,2024-06-03 01:58:52.713441+00,TRUE,36.007377,129.329379,36.703912,경상북도,포항시 남구,효자동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38642,0101000020E610000069C3F8FA862A60402086C91AF8004240,129.3289771,36.00757155,banner,2024-06-03 01:59:12.339113+00,TRUE,36.00764,129.328876,36.559855,경상북도,포항시 남구,효자동,NULL,효자동길1번길,8,FALSE,NULL,MTPohangPC12
38643,0101000020E6100000363E29DA7E2A604077A8C5AD4B014240,129.3279849,36.01012203,crack,2024-06-03 02:05:58.426157+00,TRUE,36.010168,129.328041,35.937983,경상북도,포항시 남구,지곡동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38644,0101000020E610000025C63B4FCA2A6040E2F4605E7C014240,129.337196,36.01160793,crack,2024-06-03 02:09:46.424059+00,TRUE,36.011684,129.337178,46.245077,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38645,0101000020E6100000E6B6D853D12A6040E1A85D3DBE014240,129.3380527,36.01361816,crack,2024-06-03 02:10:31.875881+00,TRUE,36.013681,129.338081,50.471153,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38646,0101000020E6100000D5BE059CE52A6040CDE866E0C7014240,129.3405285,36.01391225,banner,2024-06-03 02:11:34.313163+00,TRUE,36.013864,129.340631,42.610124,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38647,0101000020E61000004ACDFC6FE82A604031567451C4014240,129.3408737,36.01380366,trash,2024-06-03 02:11:38.234735+00,TRUE,36.013884,129.340922,39.783401,경상북도,포항시 남구,대잠동,NULL,희망대로,614,FALSE,NULL,MTPohangPC12
38648,0101000020E6100000807BD37CEA2A6040DB5A773613024240,129.341124,36.01621133,crack,2024-06-03 02:12:36.007801+00,TRUE,36.016262,129.341072,42.100397,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38649,0101000020E6100000FE0A5044E92A6040260B2E4A4C024240,129.340975,36.01795318,crack,2024-06-03 02:13:01.05872+00,TRUE,36.017998,129.341018,42.322795,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38650,0101000020E6100000DA9C0071E92A6040F94C929A9E024240,129.3409963,36.0204652,trash,2024-06-03 02:14:41.088946+00,TRUE,36.020492,129.341044,46.558976,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38651,0101000020E6100000EDDC758EFD2A60403A52A3919E024240,129.3434517,36.02046414,crack,2024-06-03 02:15:56.680725+00,TRUE,36.020408,129.343468,54.566246,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38652,0101000020E61000008D3CAE74022B60401697885A9B024240,129.3440498,36.02036602,crack,2024-06-03 02:16:08.637672+00,TRUE,36.020383,129.34411,59.050867,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38653,0101000020E61000007D3AAD310D2B6040B312A984C6024240,129.3453606,36.02168329,banner,2024-06-03 02:16:46.1398+00,TRUE,36.021723,129.345277,69.277797,경상북도,포항시 남구,대잠동,NULL,대이로46번길,35,FALSE,NULL,MTPohangPC12
38654,0101000020E61000006226A3D6062B604081B2B2C4AA024240,129.3445848,36.02083644,banner,2024-06-03 02:17:23.809032+00,TRUE,36.020709,129.344549,63.283935,경상북도,포항시 남구,대잠동,NULL,대이로46번길,25,FALSE,NULL,MTPohangPC12
38655,0101000020E6100000D52624E8062B60406903F904A8024240,129.3445931,36.02075255,crack,2024-06-03 02:17:24.399415+00,TRUE,36.020709,129.344549,63.283935,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38656,0101000020E6100000481919FDF92A604086CE676994024240,129.3430162,36.02015417,crack,2024-06-03 02:20:06.077695+00,TRUE,36.020118,129.342969,53.259919,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38657,0101000020E61000005ADA0419E52A60402CC796624F034240,129.340466,36.02586014,crack,2024-06-03 02:22:35.614831+00,TRUE,36.02586,129.340406,71.112828,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38658,0101000020E610000083063614082C6040D0E8F28E37014240,129.3759862,36.00950801,crack,2024-06-03 22:53:22.224928+00,TRUE,36.009517,129.375923,26.562777,경상북도,포항시 남구,송내동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38660,0101000020E6100000F2782F32092C60402E3231C1D4024240,129.3761226,36.02211776,crack,2024-06-03 22:55:47.659089+00,TRUE,36.022146,129.376173,23.684605,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38661,0101000020E61000006A6B2A03022C6040BBD306A6DE054240,129.3752457,36.04585719,crack,2024-06-03 23:00:38.22292+00,TRUE,36.045823,129.375194,23.355504,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38662,0101000020E61000008C55D3C9F62B6040FA5919AF89054240,129.3738755,36.04326428,pothole,2024-06-03 23:01:11.714066+00,TRUE,36.043194,129.373877,23.241064,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38663,0101000020E61000007DE94D78F02B6040162AD21453054240,129.3731042,36.04159794,crack,2024-06-03 23:01:37.159699+00,TRUE,36.041552,129.373058,22.825466,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38664,0101000020E6100000BBD5E7F1DC2B6040A51B118689054240,129.3707208,36.04325939,crack,2024-06-03 23:03:03.858542+00,TRUE,36.043317,129.370737,23.979522,경상북도,포항시 북구,동빈1가,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38665,0101000020E610000021E25C9BDF2B60405253C9E2AF054240,129.3710458,36.04443011,crack,2024-06-03 23:03:50.173559+00,TRUE,36.044493,129.371044,22.933125,경상북도,포항시 북구,동빈1가,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
38666,0101000020E61000000962E097E62B60402F7F15001B064240,129.3718986,36.04769898,crack,2024-06-03 23:04:27.220277+00,TRUE,36.047758,129.371909,24.364676,경상북도,포항시 북구,동빈1가,NULL,NULL,NULL,FALSE,NULL,MTPohangPC12
